"STATION","NAME","DATE","AWND","TMAX","TMIN"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-28","5.82","23","4"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-29","12.75","16","4"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-30","11.41","5","-1"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2017-12-31","8.95","-1","-14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-01","4.47","4","-16"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-02","14.09","22","-7"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-03","10.74","27","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-04","7.83","35","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-05","7.16","16","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-06","9.62","23","3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-07","8.95","44","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-08","8.95","50","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-09","12.08","52","35"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-10","11.41","47","22"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-11","21.70","22","2"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-12","9.84","9","-3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-13","7.83","14","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-14","12.30","37","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-15","21.47","24","-1"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-16","9.62","13","-3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-17","12.30","32","6"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-18","9.62","43","12"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-19","7.61","51","29"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-20","7.61","48","25"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-21","19.69","35","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-22","28.86","32","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-23","11.41","36","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-24","10.07","42","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-25","8.28","50","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-26","13.42","46","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-27","10.51","45","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-28","12.53","30","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-29","5.14","32","10"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-30","15.66","49","23"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-01-31","9.84","44","32"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-01","12.75","33","12"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-02","13.42","43","13"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-03","16.11","56","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-04","15.43","20","3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-05","16.33","23","4"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-06","6.71","11","-2"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-07","7.61","21","2"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-08","8.72","26","12"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-09","18.34","19","5"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-10","8.50","10","-4"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-11","7.16","26","-3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-12","12.08","18","-3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-13","11.18","37","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-14","7.16","47","17"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-15","12.75","41","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-16","11.41","34","12"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-17","12.75","48","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-18","21.92","60","27"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-19","18.34","27","14"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-20","16.55","19","8"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-21","5.82","28","3"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-22","6.49","26","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-23","7.61","27","15"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-24","9.17","36","18"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-25","11.63","48","20"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-26","14.09","60","24"
"USW00014935","GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US","2018-02-27","6.71","54","26"
