"Sale Date"	"Sale Price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"standardized.residuals"	"studentized.residuals"	"cooks.distance"	"dfbeta.(Intercept)"	"dfbeta.bedrooms"	"dfbeta.bath_full_count"	"dffit"	"leverage"	"covariance.ratios"
2006-02-06	 650100	 1	 3	NA	"R1"	"9912 187TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2870	 4	2	1	0	2005	   0	"R4"	   6962	"R"	  2	  -79078	-0.20716	-0.20715	0.0000015293767	    9.9080	   -3.8363	   -1.5088	-0.0021419	0.00011	1.00
2006-02-06	 549000	 1	 3	NA	"R1"	"6904 152ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3220	 6	1	1	1	1968	   0	"R5"	   8000	"R"	  2	 -149383	-0.39153	-0.39152	0.0000580863086	   75.2370	  -48.4021	   45.3639	-0.0132003	0.00114	1.00
2006-02-06	 435000	 1	 3	NA	"R1"	"7428 153RD CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1460	 3	2	0	0	1981	   0	"R5"	  12272	"R"	  2	 -227188	-0.59515	-0.59514	0.0000144573474	  -40.0546	   14.5501	  -15.7072	-0.0065856	0.00012	1.00
2006-02-06	 430000	 1	 3	NA	"R1"	"16909 NE 97TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1940	 3	1	0	2	1967	   0	"R5"	   8610	"R"	  2	  -67411	-0.17660	-0.17660	0.0000021470447	  -27.0790	    0.9430	   10.3280	-0.0025378	0.00021	1.00
2006-02-07	 879950	 1	 3	NA	"R1"	"11705 157TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2930	 4	2	1	0	2005	   0	"R4"	  10605	"R"	  2	  150772	 0.39497	 0.39495	0.0000055595147	  -18.8907	    7.3143	    2.8767	 0.0040838	0.00011	1.00
2006-02-07	 810000	 1	 3	NA	"R1"	"3939 259TH WAY NE"	98053	NA	"REDMOND"	-122	48	10	 3260	 3	2	1	0	1990	   0	"RA5"	  71869	"R"	  2	  147812	 0.38722	 0.38720	0.0000061197913	   26.0602	   -9.4665	   10.2193	 0.0042846	0.00012	1.00
2006-02-07	 732500	 1	 3	NA	"R1"	"20709 NE 79TH ST"	98053	NA	"REDMOND"	-122	48	 9	 5710	 5	3	2	1	1977	2004	"RA5"	  10200	"R"	  2	 -228445	-0.59855	-0.59854	0.0000569701157	  149.0574	  -25.3694	  -43.7298	-0.0130729	0.00048	1.00
2006-02-07	 655000	 1	 3	NA	"R1"	"13808 178TH AVE NE"	98052	NA	"REDMOND"	-122	48	 9	 2700	 4	2	1	0	1985	   0	"R6"	   9837	"R"	  2	  -74178	-0.19432	-0.19431	0.0000013457168	    9.2941	   -3.5986	   -1.4153	-0.0020092	0.00011	1.00
2006-02-07	 550000	 1	 3	NA	"R1"	"19155 NE 66TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2550	 3	2	1	0	2004	   0	"R12"	   5376	"R"	  2	 -112188	-0.29389	-0.29388	0.0000035254203	  -19.7794	    7.1850	   -7.7564	-0.0032520	0.00012	1.00
2006-02-07	 410000	 1	 3	NA	"R1"	"6540 159TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1710	 3	2	1	0	1977	   0	"R4"	   6269	"R"	  2	 -252188	-0.66065	-0.66063	0.0000178142135	  -44.4623	   16.1512	  -17.4356	-0.0073103	0.00012	1.00
2006-02-08	 665906	 1	 3	NA	"R1"	"12248 243RD PL NE"	98053	NA	"REDMOND"	-122	48	 8	 2390	 2	2	1	0	2006	   0	"URPSO"	   5704	"R"	  2	   70708	 0.18525	 0.18525	0.0000041546633	   33.8002	  -12.4902	    8.4301	 0.0035303	0.00036	1.00
2006-02-09	 711000	 1	 3	NA	"R1"	"17002 NE 133RD ST"	98052	NA	"REDMOND"	-122	48	10	 2540	 4	2	1	0	1984	   0	"RA2.5"	  28563	"R"	  2	  -18178	-0.04762	-0.04762	0.0000000808187	    2.2776	   -0.8819	   -0.3468	-0.0004924	0.00011	1.00
2006-02-09	 647500	12	 3	NA	"R1"	"9206 133RD CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3620	 5	3	1	0	2000	   0	"R5"	   4669	"R"	  2	 -313445	-0.82126	-0.82125	0.0001072521623	  204.5187	  -34.8089	  -60.0009	-0.0179373	0.00048	1.00
2006-02-09	 594950	 1	 3	NA	"R1"	"17371 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2530	 4	2	1	0	2006	   0	"R4"	   4560	"R"	  2	 -134228	-0.35163	-0.35162	0.0000044064343	   16.8180	   -6.5117	   -2.5610	-0.0036357	0.00011	1.00
2006-02-09	 590000	 1	 3	NA	"R1"	"17238 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2080	 4	2	1	0	2005	   0	"R4"	   4443	"R"	  2	 -139178	-0.36460	-0.36458	0.0000047374227	   17.4382	   -6.7519	   -2.6555	-0.0037698	0.00011	1.00
2006-02-09	 521674	 1	 3	NA	"R1"	"12308 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1900	 2	2	1	0	2006	   0	"URPSO"	   3587	"R"	 29	  -73524	-0.19263	-0.19262	0.0000044920965	  -35.1460	   12.9875	   -8.7658	-0.0036709	0.00036	1.00
2006-02-09	 488610	 1	 3	NA	"R1"	"12324 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1510	 2	1	0	1	2006	   0	"URPSO"	   3966	"R"	 29	   58189	 0.15245	 0.15245	0.0000026891712	   40.9314	   -7.3651	   -6.0029	 0.0028402	0.00035	1.00
2006-02-09	 403250	 1	 3	NA	"R1"	"10167 223RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1690	 3	2	1	0	2001	   0	"URPSO"	   3946	"R"	  2	 -258938	-0.67833	-0.67831	0.0000187805969	  -45.6524	   16.5835	  -17.9023	-0.0075060	0.00012	1.00
2006-02-10	 560000	 1	 3	"45"	"R1"	"13212 NE 93RD ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2900	 5	2	1	0	2006	   0	"R5"	   7910	"R"	  2	 -236169	-0.61874	-0.61873	0.0000403974977	  100.8395	  -38.0472	    7.3174	-0.0110085	0.00032	1.00
2006-02-10	 560000	 1	 3	"45"	"R1"	"13206 NE 93RD ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2900	 5	2	1	0	2006	   0	"R5"	   8566	"R"	  2	 -236169	-0.61874	-0.61873	0.0000403974977	  100.8395	  -38.0472	    7.3174	-0.0110085	0.00032	1.00
2006-02-10	 390750	 1	 3	NA	"R1"	"22315 NE 98TH ST"	98053	NA	"REDMOND"	-122	48	 7	 1440	 3	2	1	0	2001	   0	"URPSO"	   4152	"R"	  2	 -271438	-0.71107	-0.71106	0.0000206375955	  -47.8562	   17.3841	  -18.7665	-0.0078683	0.00012	1.00
2006-02-11	 405000	 1	 3	NA	"R1"	"17231 NE 133RD PL"	98052	NA	"REDMOND"	-122	48	 8	 1320	 3	1	0	1	1986	   0	"R6"	   9101	"R"	  2	  -92411	-0.24210	-0.24209	0.0000040348290	  -37.1214	    1.2927	   14.1583	-0.0034790	0.00021	1.00
2006-02-13	1520000	18	 3	"52"	"R1"	"3230 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 4640	 5	2	0	3	1952	2004	"R4"	  19173	"R"	  2	  723831	 1.89637	 1.89656	0.0003794755434	 -309.0617	  116.6105	  -22.4269	 0.0337440	0.00032	1.00
2006-02-13	 714950	 1	 3	NA	"R1"	"16637 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2920	 4	2	1	0	2005	   0	"R4"	   5760	"R"	  2	  -14228	-0.03727	-0.03727	0.0000000495124	    1.7827	   -0.6903	   -0.2715	-0.0003854	0.00011	1.00
2006-02-13	 628241	 1	 3	NA	"R1"	"17743 NE 122ND ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2830	 5	2	0	1	2005	   0	"R4"	   5117	"R"	  2	 -167928	-0.43996	-0.43994	0.0000204246529	   71.7019	  -27.0535	    5.2030	-0.0078275	0.00032	1.00
2006-02-13	 516923	 1	 3	NA	"R1"	"12389 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1870	 2	2	0	0	2006	   0	"URPSO"	   4500	"R"	  2	  -78275	-0.20508	-0.20507	0.0000050913999	  -37.4171	   13.8268	   -9.3322	-0.0039081	0.00036	1.00
2006-02-14	 498000	 1	 3	NA	"R1"	"4115 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1970	 4	1	0	2	1978	   0	"R4"	   9785	"R"	  2	  -66402	-0.17396	-0.17396	0.0000029369828	   -6.6454	   -6.5464	   13.4987	-0.0029682	0.00029	1.00
2006-02-14	 475000	 1	 3	NA	"R1"	"9811 228TH TER NE"	98053	NA	"REDMOND"	-122	48	 7	 2120	 3	2	1	0	2001	   0	"URPSO"	   4786	"R"	  2	 -187188	-0.49037	-0.49035	0.0000098146293	  -33.0024	   11.9883	  -12.9417	-0.0054261	0.00012	1.00
2006-02-14	 275000	 1	 3	"26"	"R1"	"18122 NE 91ST CT"	98052	"REDMOND"	"REDMOND"	-122	48	 7	  920	 3	1	0	0	1987	   0	"R6"	   2868	"R"	  2	 -222411	-0.58267	-0.58265	0.0000233715536	  -89.3420	    3.1111	   34.0754	-0.0083732	0.00021	1.00
2006-02-15	1390000	 1	 3	NA	"R1"	"19656 NE REDMOND RD"	98053	NA	"REDMOND"	-122	48	 6	  660	 0	1	0	0	1955	   0	"RA5"	 225640	"R"	  2	 1093560	 2.86644	 2.86725	0.0035741326449	 1430.3906	 -385.0152	   -3.3103	 0.1035781	0.00130	1.00
2006-02-15	1390000	 1	 3	NA	"R1"	"19656 NE REDMOND RD"	98053	NA	"REDMOND"	-122	48	10	 3280	 3	2	0	1	2000	   0	"RA5"	 225640	"R"	  2	  727812	 1.90662	 1.90681	0.0001483733651	  128.3177	  -46.6122	   50.3190	 0.0211000	0.00012	1.00
2006-02-15	 687088	 1	 3	NA	"R1"	"12216 243RD PL NE"	98053	NA	"REDMOND"	-122	48	 8	 2170	 2	2	1	0	2006	   0	"URPSO"	   5617	"R"	  2	   91890	 0.24075	 0.24074	0.0000070167224	   43.9257	  -16.2319	   10.9555	 0.0045879	0.00036	1.00
2006-02-15	 490739	 1	 3	NA	"R1"	"12316 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1510	 2	2	0	0	2006	   0	"URPSO"	   4011	"R"	 29	 -104459	-0.27368	-0.27367	0.0000090674192	  -49.9336	   18.4520	  -12.4539	-0.0052154	0.00036	1.00
2006-02-15	 430723	 1	 3	NA	"R1"	"24159 NE 122ND ST"	98053	NA	"REDMOND"	-122	48	 8	 1350	 2	2	0	0	2006	   0	"URPSO"	   4403	"R"	 29	 -164475	-0.43092	-0.43090	0.0000224798161	  -78.6227	   29.0535	  -19.6093	-0.0082119	0.00036	1.00
2006-02-15	 400000	 1	 3	NA	"R1"	"16630 NE 89TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1240	 3	1	0	1	1967	   0	"R5"	  11016	"R"	  2	  -97411	-0.25520	-0.25519	0.0000044832562	  -39.1299	    1.3626	   14.9243	-0.0036673	0.00021	1.00
2006-02-15	 375000	 1	 3	"51"	"R1"	"15610 NE 59TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1370	 3	1	1	0	1967	   0	"R4"	  14725	"R"	  2	 -122411	-0.32069	-0.32068	0.0000070797438	  -49.1723	    1.7123	   18.7545	-0.0046084	0.00021	1.00
2006-02-16	 745800	 1	 3	NA	"R1"	"22217 NE 66TH PL"	98053	NA	"REDMOND"	-122	48	10	 3350	 4	2	1	0	1989	   0	"RA5"	  43090	"R"	  2	   16622	 0.04354	 0.04354	0.0000000675680	   -2.0826	    0.8064	    0.3171	 0.0004502	0.00011	1.00
2006-02-16	 634990	 1	 3	NA	"R1"	"12010 176TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2880	 4	2	0	1	2005	   0	"R4"	   5153	"R"	  2	  -94188	-0.24674	-0.24673	0.0000021696689	   11.8012	   -4.5693	   -1.7971	-0.0025512	0.00011	1.00
2006-02-17	 928800	 1	 3	NA	"R1"	"4910 166TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3760	 5	2	1	1	1995	   0	"R4"	  12706	"R"	  2	  132631	 0.34748	 0.34747	0.0000127409069	  -56.6309	   21.3671	   -4.1094	 0.0061822	0.00032	1.00
2006-02-17	 795000	 1	 3	NA	"R1"	"14320 173RD PL NE"	98052	NA	"REDMOND"	-122	48	10	 3560	 4	2	1	0	1985	   0	"R1"	  42003	"R"	  2	   65822	 0.17243	 0.17242	0.0000010595812	   -8.2470	    3.1932	    1.2558	 0.0017828	0.00011	1.00
2006-02-17	 479500	 1	 3	NA	"R1"	"7841 133RD AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 2350	 6	1	0	2	1966	   0	"R4"	  10088	"R"	  2	 -218883	-0.57369	-0.57367	0.0001247085106	  110.2409	  -70.9210	   66.4694	-0.0193418	0.00114	1.00
2006-02-17	 390000	 1	 3	NA	"R1"	"9024 228TH WAY NE"	98053	NA	"REDMOND"	-122	48	 7	 1530	 3	1	1	1	2003	   0	"URPSO"	   3056	"R"	  2	 -107411	-0.28139	-0.28138	0.0000054509809	  -43.1469	    1.5025	   16.4564	-0.0040437	0.00021	1.00
2006-02-20	 670000	 1	 2	NA	"R1"	"14126 176TH AVE NE"	98052	NA	"REDMOND"	-122	48	 8	 3210	 4	1	1	3	1985	   0	"R6"	   7054	"R"	  2	  105598	 0.27665	 0.27664	0.0000074276734	   10.5681	   10.4106	  -21.4668	 0.0047203	0.00029	1.00
2006-02-20	 524000	 1	 3	NA	"R1"	"11708 134TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2780	 3	1	0	1	1984	   0	"R1"	  58370	"R"	  2	   26589	 0.06966	 0.06965	0.0000003340110	   10.6805	   -0.3719	   -4.0736	 0.0010010	0.00021	1.00
2006-02-21	 799950	 1	 3	NA	"R1"	"17652 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3150	 4	2	1	0	2005	   0	"R4"	   5962	"R"	  2	   70772	 0.18540	 0.18539	0.0000012249418	   -8.8672	    3.4333	    1.3503	 0.0019169	0.00011	1.00
2006-02-21	 650000	 1	 3	NA	"R1"	"26608 NE 15TH ST"	98053	NA	"REDMOND"	-122	48	 9	 3960	 4	2	1	2	1995	   0	"RA5"	 217800	"R"	  2	  -79178	-0.20742	-0.20741	0.0000015332471	    9.9206	   -3.8411	   -1.5107	-0.0021446	0.00011	1.00
2006-02-21	 500000	 1	 3	NA	"R1"	"18612 NE 25TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2340	 4	1	0	1	1975	   0	"R3"	  11745	"R"	  2	  -64402	-0.16872	-0.16872	0.0000027627255	   -6.4452	   -6.3492	   13.0921	-0.0028788	0.00029	1.00
2006-02-21	 485000	12	 3	NA	"R1"	"10035 169TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2390	 4	1	0	2	1977	   0	"R6"	   7000	"R"	  2	  -79402	-0.20802	-0.20802	0.0000041995446	   -7.9464	   -7.8280	   16.1414	-0.0035493	0.00029	1.00
2006-02-21	 420000	 1	 3	NA	"R1"	"2635 175TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1980	 4	1	1	1	1968	   0	"R5"	   2300	"R"	 29	 -144402	-0.37831	-0.37830	0.0000138894890	  -14.4515	  -14.2362	   29.3551	-0.0064549	0.00029	1.00
2006-02-21	 366000	 1	 3	NA	"R2"	"6028 158TH WAY NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1720	 2	1	0	1	1978	   0	"R4"	   5842	"R"	  2	  -64421	-0.16878	-0.16877	0.0000032960564	  -45.3153	    8.1540	    6.6458	-0.0031444	0.00035	1.00
2006-02-22	 855000	 1	 3	"45"	"R1"	"14815 NE 63RD CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3690	 5	3	1	0	2007	   0	"R5"	   6126	"R"	  2	 -105945	-0.27759	-0.27758	0.0000122531154	   69.1279	  -11.7655	  -20.2805	-0.0060627	0.00048	1.00
2006-02-22	 855000	 1	 3	"45"	"R1"	"14821 NE 63RD CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3680	 4	2	1	1	2007	   0	"R5"	   9301	"R"	  2	  125822	 0.32961	 0.32959	0.0000038717574	  -15.7647	    6.1039	    2.4006	 0.0034080	0.00011	1.00
2006-02-22	 855000	 1	 3	"45"	"R1"	"14809 NE 63RD CT"	98052	"REDMOND"	"REDMOND"	-122	48	10	 4140	 4	3	1	0	2007	   0	"R5"	   6675	"R"	  2	  -38955	-0.10206	-0.10206	0.0000012760182	   13.6630	    0.0602	   -9.4066	-0.0019565	0.00037	1.00
2006-02-22	 720990	 1	 3	NA	"R1"	"12025 178TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 3150	 4	2	0	1	2006	   0	"R4"	   5905	"R"	  2	   -8188	-0.02145	-0.02145	0.0000000163984	    1.0260	   -0.3972	   -0.1562	-0.0002218	0.00011	1.00
2006-02-22	 526000	 1	 3	"26"	"R1"	"16011 NE 97TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2640	 4	2	1	0	1977	   0	"R5"	   8750	"R"	  2	 -203178	-0.53225	-0.53224	0.0000100960948	   25.4570	   -9.8567	   -3.8766	-0.0055033	0.00011	1.00
2006-02-22	 525000	 1	 3	NA	"R1"	"6043 150TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2380	 4	1	1	1	1978	   0	"R5"	   8280	"R"	  2	  -39402	-0.10323	-0.10322	0.0000010341288	   -3.9433	   -3.8845	    8.0099	-0.0017613	0.00029	1.00
2006-02-22	 520000	 1	 3	NA	"R1"	"14876 NE 78TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2120	 3	2	1	0	2005	   0	"R5"	   3962	"R"	  2	 -142188	-0.37248	-0.37247	0.0000056629650	  -25.0686	    9.1063	   -9.8305	-0.0041216	0.00012	1.00
2006-02-22	 475000	 1	 3	NA	"R1"	"6607 227TH AVE NE"	98053	NA	"REDMOND"	-122	48	 8	 1930	 4	1	1	1	1975	   0	"RA5"	  39440	"R"	  2	  -89402	-0.23422	-0.23421	0.0000053239493	   -8.9472	   -8.8139	   18.1743	-0.0039963	0.00029	1.00
2006-02-22	 475000	 1	 3	NA	"R1"	"18114 NE 27TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1950	 3	1	1	1	1967	   0	"R3"	   7993	"R"	  2	  -22411	-0.05871	-0.05871	0.0000002373094	   -9.0026	    0.3135	    3.4336	-0.0008437	0.00021	1.00
2006-02-22	 409000	 1	 3	NA	"R1"	"25830 NE 80TH ST"	98053	NA	"REDMOND"	-122	48	 7	 2230	 3	2	0	0	1942	1985	"RA5"	  37825	"R"	  2	 -253188	-0.66327	-0.66325	0.0000179557708	  -44.6386	   16.2153	  -17.5048	-0.0073393	0.00012	1.00
2006-02-23	 569950	 1	 3	NA	"R1"	"17724 NE 110TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2660	 3	2	1	0	1992	   0	"R4"	   9021	"R"	  2	  -92238	-0.24163	-0.24162	0.0000023830763	  -16.2621	    5.9073	   -6.3771	-0.0026737	0.00012	1.00
2006-02-23	 543000	 1	 3	"40"	"R1"	"18893 NE 68TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2080	 3	2	1	0	2003	   0	"R12"	   3600	"R"	  2	 -119188	-0.31223	-0.31222	0.0000039790842	  -21.0136	    7.6333	   -8.2404	-0.0034549	0.00012	1.00
2006-02-23	 438500	 1	 3	NA	"R2"	"8769 233RD PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1630	 3	1	1	1	2004	   0	"URPSO"	   2510	"R"	  2	  -58911	-0.15433	-0.15433	0.0000016397334	  -23.6646	    0.8241	    9.0258	-0.0022178	0.00021	1.00
2006-02-23	 430000	 1	 3	NA	"R1"	"15810 NE 65TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1750	 3	1	1	1	1977	   0	"R4"	   6371	"R"	  2	  -67411	-0.17660	-0.17660	0.0000021470447	  -27.0790	    0.9430	   10.3280	-0.0025378	0.00021	1.00
2006-02-24	 575000	 1	 3	NA	"R1"	"18635 NE 21ST ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2270	 4	1	1	1	1975	   0	"R3"	  11967	"R"	  2	   10598	 0.02777	 0.02776	0.0000000748165	    1.0606	    1.0448	   -2.1545	 0.0004737	0.00029	1.00
2006-02-24	 549953	 1	 3	NA	"R1"	"7853 149TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2480	 3	2	1	0	2005	   0	"R5"	   3037	"R"	  2	 -112235	-0.29402	-0.29401	0.0000035283748	  -19.7877	    7.1880	   -7.7596	-0.0032534	0.00012	1.00
2006-02-24	 547096	 1	 3	NA	"R1"	"12340 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122	48	 8	 1680	 2	2	0	0	2005	   0	"URPSO"	   5623	"R"	  2	  -48102	-0.12602	-0.12602	0.0000019227156	  -22.9937	    8.4969	   -5.7349	-0.0024016	0.00036	1.00
2006-02-24	 543000	 1	 3	"41"	"R1"	"18893 NE 68TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2080	 3	2	1	0	2003	   0	"R12"	   3600	"R"	  2	 -119188	-0.31223	-0.31222	0.0000039790842	  -21.0136	    7.6333	   -8.2404	-0.0034549	0.00012	1.00
2006-02-24	 532000	 1	 3	NA	"R1"	"10119 225TH TER NE"	98053	NA	"REDMOND"	-122	48	 7	 2760	 4	2	1	0	2000	   0	"URPSO"	   5160	"R"	  2	 -197178	-0.51654	-0.51652	0.0000095086099	   24.7052	   -9.5656	   -3.7621	-0.0053408	0.00011	1.00
2006-02-24	 482000	 1	 3	NA	"R2"	"7862 148TH CT NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 1730	 3	2	1	0	2005	   0	"R5"	   2415	"R"	  2	 -180188	-0.47203	-0.47202	0.0000090943075	  -31.7683	   11.5400	  -12.4577	-0.0052231	0.00012	1.00
2006-02-24	 465000	 1	 3	"26"	"R1"	"8236 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2280	 4	1	1	1	1975	   0	"R5"	   7800	"R"	  2	  -99402	-0.26042	-0.26041	0.0000065815744	   -9.9479	   -9.7998	   20.2072	-0.0044433	0.00029	1.00
2006-02-24	 385000	 1	 3	NA	"R1"	"15945 NE 55TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 7	 1560	 3	1	0	1	1967	   0	"R4"	   9730	"R"	  2	 -112411	-0.29449	-0.29448	0.0000059702784	  -45.1553	    1.5724	   17.2224	-0.0042320	0.00021	1.00
2006-02-27	 575650	 1	 3	NA	"R1"	"17245 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2080	 4	2	1	0	2005	   0	"R4"	   5571	"R"	  2	 -153528	-0.40219	-0.40218	0.0000057646888	   19.2362	   -7.4480	   -2.9293	-0.0041585	0.00011	1.00
2006-02-27	 396000	 1	 3	NA	"R1"	"26455 NE 51ST ST"	98053	NA	"REDMOND"	-122	48	 7	 1730	 3	1	1	1	1990	   0	"RA5"	  21310	"R"	  2	 -101411	-0.26567	-0.26566	0.0000048590069	  -40.7367	    1.4186	   15.5371	-0.0038178	0.00021	1.00
2006-02-27	 229000	18	 3	"13"	"R1"	"28527 NE 47TH PL"	98053	NA	"REDMOND"	-122	48	10	 3840	 0	0	0	0	2008	   0	"RA5"	 236966	"R"	300	   97336	 0.25517	 0.25516	0.0000332927769	  149.3126	  -29.3982	  -21.9664	 0.0099936	0.00153	1.00
2006-02-28	 580000	 1	 3	NA	"R1"	"17721 NE 27TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 3070	 5	3	0	0	1968	   0	"R4"	   9600	"R"	  2	 -380945	-0.99812	-0.99812	0.0001584191640	  248.5614	  -42.3049	  -72.9220	-0.0218004	0.00048	1.00
2006-03-01	 899950	 1	 3	NA	"R1"	"11866 175TH PL NE"	98052	"REDMOND"	"REDMOND"	-122	48	10	 3530	 4	2	0	2	2005	   0	"R4"	   6210	"R"	  2	  170772	 0.44736	 0.44734	0.0000071322922	  -21.3966	    8.2845	    3.2583	 0.0046255	0.00011	1.00
2006-03-01	 870000	 1	 4	"41"	"R1"	"10138 219TH PL NE"	98053	NA	"REDMOND"	-122	48	10	 4100	 4	2	1	0	1990	   0	"RA5"	  47042	"R"	  2	  140822	 0.36890	 0.36889	0.0000048499395	  -17.6441	    6.8316	    2.6868	 0.0038143	0.00011	1.00
2006-03-01	 671332	 1	 3	NA	"R1"	"17809 NE 120TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2980	 5	2	1	0	2006	   0	"R4"	   5377	"R"	  2	 -124837	-0.32706	-0.32705	0.0000112874237	   53.3029	  -20.1114	    3.8679	-0.0058189	0.00032	1.00
2006-03-01	 595000	 1	 3	NA	"R1"	"17250 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2570	 4	2	1	0	2005	   0	"R4"	   7173	"R"	  2	 -134178	-0.35150	-0.35149	0.0000044031521	   16.8117	   -6.5093	   -2.5601	-0.0036344	0.00011	1.00
2006-03-01	 585000	 1	 3	NA	"R1"	"18949 NE 68TH ST"	98052	"REDMOND"	"REDMOND"	-122	48	 9	 2500	 4	2	1	0	2003	   0	"R12"	   3600	"R"	  2	 -144178	-0.37769	-0.37768	0.0000050839216	   18.0647	   -6.9944	   -2.7509	-0.0039052	0.00011	1.00
2006-03-01	 535313	 1	 3	NA	"R1"	"7849 149TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122	48	 8	 2480	 3	2	1	0	2005	   0	"R5"	   3043	"R"	  2	 -126875	-0.33237	-0.33236	0.0000045088952	  -22.3689	    8.1256	   -8.7718	-0.0036777	0.00012	1.00
2006-03-01	 505000	 1	 3	NA	"R1"	"14140 175TH AVE NE"	98052	NA	"REDMOND"	-122	48	 8	 2200	 3	1	1	0	1985	   0	"R6"	   7978	"R"	  2	    7589	 0.01988	 0.01988	0.0000000272073	    3.0483	   -0.1061	   -1.1626	 0.0002857	0.00021	1.00
2006-03-02	 487935	 1	 3	NA	"R1"	"11824 242ND PL NE"	98053	NA	"REDMOND"	-122	48	 8	 1670	 2	2	0	0	2005	   0	"URPSO"	   4513	"R"	  2	 -107263	-0.28102	-0.28101	0.0000095607490	  -51.2740	   18.9473	  -12.7882	-0.0053554	0.00036	1.00
2006-03-02	 475000	 1	 3	NA	"R1"	"9130 226TH PL NE"	98053	NA	"REDMOND"	-122	48	 7	 1980	 4	2	1	0	2003	   0	"URPSO"	   4080	"R"	  2	 -254178	-0.66585	-0.66584	0.0000158006729	   31.8470	  -12.3308	   -4.8496	-0.0068848	0.00011	1.00
